service_request_type,service_request_number,date_service_request_was_received,location_of_building_on_the_lot_if_garage_change_type_code_to_bgd_,is_building_open_or_boarded_,if_the_building_is_open_where_is_the_entry_point_,is_the_building_currently_vacant_or_occupied_,is_the_building_vacant_due_to_fire_,any_people_using_property_homeless_childen_gangs_,address_street_number,address_street_direction,address_street_name,address_street_suffix,zip_code,x_coordinate,y_coordinate,ward,police_district,community_area,latitude,longitude,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu
Vacant/Abandoned Building,18-03045210,2018-10-30T00:00:00.000,Front,Open,,Vacant,False,True,6758,S,WINCHESTER,AVE,60636,1164521.15999855,1859869.74001269,16,7,67,41.77109329544675,-87.67247996141674,"{'latitude': '41.771093295447', 'longitude': '-87.672479961417'}",44,22257,65,281,2
Vacant/Abandoned Building,18-03039534,2018-10-30T00:00:00.000,Front,Boarded,,Occupied,False,False,124,N,LARAMIE,AVE,60644,1141691.37382762,1900516.36010628,28,15,25,41.883084674715185,-87.75516421380085,"{'latitude': '41.883084674715', 'longitude': '-87.755164213801'}",11,22216,26,674,23
Vacant/Abandoned Building,18-03039520,2018-10-30T00:00:00.000,Front,Open,,Vacant,False,False,5231,S,PEORIA,ST,60609,1171194.39988108,1870142.0736709,20,9,61,41.79913844398966,-87.64771803200544,"{'latitude': '41.79913844399', 'longitude': '-87.647718032005'}",53,14924,59,768,4
Vacant/Abandoned Building,18-03045505,2018-10-30T00:00:00.000,Rear,Open,BASEMENT WINDOW,Vacant,False,True,7016,S,PAULINA,ST,60636,1166223.40659052,1858175.90808539,17,7,67,41.766409133496765,-87.66628828028045,"{'latitude': '41.766409133497', 'longitude': '-87.66628828028'}",17,22257,65,283,31
Vacant/Abandoned Building,18-03030026,2018-10-29T00:00:00.000,Front,Open,FRONT,Vacant,False,False,1200,W,111TH,ST,60643,1170305.57317041,1831179.27740926,34,22,75,41.69223865666037,-87.65210875980277,"{'latitude': '41.69223865666', 'longitude': '-87.652108759803'}",45,22212,74,663,22
Vacant/Abandoned Building,18-03031246,2018-10-29T00:00:00.000,,,,,,,6343,S,JUSTINE,ST,60636,1167093.14769598,1862662.32720647,16,7,67,41.77870189400592,-87.66297217326496,"{'latitude': '41.778701894006', 'longitude': '-87.662972173265'}",19,22257,65,279,2
Vacant/Abandoned Building,18-03030554,2018-10-29T00:00:00.000,Front,Boarded,,Vacant,False,False,5226,S,ASHLAND,AVE,60609,1166559.40647682,1870061.05858056,16,9,61,41.79901631957871,-87.66471796962027,"{'latitude': '41.799016319579', 'longitude': '-87.66471796962'}",19,14924,59,790,2
Vacant/Abandoned Building,18-03031413,2018-10-29T00:00:00.000,Front,Open,FRONT AND REAR,Vacant,True,True,5915,S,MARSHFIELD,AVE,60636,1166354.25979085,1865482.77368622,15,7,67,41.78645732847161,-87.66560069792992,"{'latitude': '41.786457328472', 'longitude': '-87.66560069793'}",44,22257,65,276,3
Vacant/Abandoned Building,18-03033873,2018-10-29T00:00:00.000,Front,Open,,Vacant,False,True,3519,W,77TH,PL,60652,1154277.5501776,1852989.00998015,18,8,70,41.75242132819587,-87.71021235926305,"{'latitude': '41.752421328196', 'longitude': '-87.710212359263'}",6,4300,69,498,30
Vacant/Abandoned Building,18-03032678,2018-10-29T00:00:00.000,Rear,Open,FRONT DOOR,Vacant,False,False,1146,W,112TH,ST,60643,1170682.3857043,1830525.12538708,34,22,75,41.69043537214229,-87.65074816914151,"{'latitude': '41.690435372142', 'longitude': '-87.650748169142'}",45,22212,74,663,22
Vacant/Abandoned Building,18-03033497,2018-10-29T00:00:00.000,Front,Open,REAR DOOR,Vacant,False,False,4525,S,HERMITAGE,AVE,60609,1165437.42983208,1874692.13400689,15,9,61,41.81174840540262,-87.66870119355585,"{'latitude': '41.811748405403', 'longitude': '-87.668701193556'}",53,14924,59,738,3
Vacant/Abandoned Building,18-03034136,2018-10-29T00:00:00.000,Front,Boarded,,Vacant,False,True,9028,S,ESCANABA,AVE,60617,1196958.53659735,1845631.5464786,10,4,46,41.73127716980299,-87.55405077653877,"{'latitude': '41.731277169803', 'longitude': '-87.554050776539'}",47,21202,42,175,47
Vacant/Abandoned Building,18-03031787,2018-10-29T00:00:00.000,Front,Open,,Vacant,False,False,5433,S,DAMEN,AVE,60609,1163950.62308503,1868524.67647041,16,9,61,41.79485558214605,-87.674328198926,"{'latitude': '41.794855582146', 'longitude': '-87.674328198926'}",19,14924,59,767,2
Vacant/Abandoned Building,18-03029627,2018-10-29T00:00:00.000,Front,Open,FRONT DOOR LOCK HAS BEEN REMOVED,Vacant,False,True,738,E,103RD,PL,60628,1182944.72941568,1836488.55012942,9,5,50,41.70652438296832,-87.6056709573021,"{'latitude': '41.706524382968', 'longitude': '-87.605670957302'}",30,21861,47,254,43
Vacant/Abandoned Building,18-03033817,2018-10-29T00:00:00.000,Front,Open,REAR AND SW CORNER,Vacant,True,True,6428,N,DAMEN,AVE,60645,1161797.71991978,1942686.89156903,50,24,2,41.998407633778406,-87.68015246906621,"{'latitude': '41.998407633778', 'longitude': '-87.680152469066'}",42,22528,20,320,27
Vacant/Abandoned Building,18-03029557,2018-10-29T00:00:00.000,,,,,,,6300,S,KEELER,AVE,60629,1149453.70158968,1862493.89997459,23,8,65,41.778598846613306,-87.7276446752636,"{'latitude': '41.778598846613', 'longitude': '-87.727644675264'}",23,21867,63,6,6
Vacant/Abandoned Building,18-03032973,2018-10-29T00:00:00.000,Front,Open,,Vacant,False,False,6142,S,CAMPBELL,AVE,60629,1160757.40232872,1863852.41320673,16,8,66,41.782100840777844,-87.68616674189046,"{'latitude': '41.782100840778', 'longitude': '-87.68616674189'}",44,21867,64,111,2
Vacant/Abandoned Building,18-03029649,2018-10-29T00:00:00.000,Front,Open,DOORS/WINDOWS/FRONT AND BACK,Vacant,False,True,751,E,103RD,PL,60628,1183042.68090831,1836491.28999667,9,5,50,41.70652962965688,-87.60531218115611,"{'latitude': '41.706529629657', 'longitude': '-87.605312181156'}",30,21861,47,254,43
Vacant/Abandoned Building,18-03030969,2018-10-29T00:00:00.000,,,,,,,6221,S,MAY,ST,60621,1169717.66163072,1863542.18762871,16,7,68,41.781059790382365,-87.65332501066305,"{'latitude': '41.781059790382', 'longitude': '-87.653325010663'}",19,21559,66,434,2
Vacant/Abandoned Building,18-03031138,2018-10-29T00:00:00.000,Front,Boarded,BACK,Vacant,False,False,6919,S,CAMPBELL,AVE,60629,1160902.66496585,1858696.02860681,17,8,66,41.76794799538285,-87.6857765166144,"{'latitude': '41.767947995383', 'longitude': '-87.685776516614'}",44,21867,64,383,31
Vacant/Abandoned Building,18-03031011,2018-10-29T00:00:00.000,Rear,Open,,Vacant,False,False,12031,S,LOWE,AVE,60628,1174147.89091394,1825103.44837516,34,5,53,41.67548137727613,-87.63822094811191,"{'latitude': '41.675481377276', 'longitude': '-87.638220948112'}",45,21861,50,60,22
Vacant/Abandoned Building,18-03031389,2018-10-29T00:00:00.000,Garage,Open,SIDE OF THE BUILDING,Vacant,False,False,7416,S,CAMPBELL,AVE,60629,1160992.7138842,1855434.4081159,18,8,66,41.75899577180267,-87.6855364788885,"{'latitude': '41.758995771803', 'longitude': '-87.685536478888'}",6,21867,64,333,30
Vacant/Abandoned Building,18-03035580,2018-10-29T00:00:00.000,Front,Open,,Vacant,True,True,10205,S,PROSPECT,AVE,60643,1167502.13029873,1836950.60999515,19,22,72,41.70813651925649,-87.6622079598128,"{'latitude': '41.708136519256', 'longitude': '-87.662207959813'}",33,22212,71,628,42
Vacant/Abandoned Building,18-03036657,2018-10-29T00:00:00.000,Front,Open,"FRONT/REAR DOOR, WINDOWS",Vacant,False,True,8333,S,CREGIER,AVE,60617,1189645.26342384,1849964.28013094,8,4,45,41.74334518498999,-87.5807027336356,"{'latitude': '41.74334518499', 'longitude': '-87.580702733636'}",9,21202,41,431,35
Vacant/Abandoned Building,18-03034776,2018-10-29T00:00:00.000,Front,Open,REAR DOOR AND WINDOW,Vacant,False,True,139,E,107TH,ST,60628,1179172.38992373,1834052.42957089,9,5,49,41.69992597663809,-87.6195589630651,"{'latitude': '41.699925976638', 'longitude': '-87.619558963065'}",30,21861,45,236,43
Vacant/Abandoned Building,18-03029588,2018-10-29T00:00:00.000,,,,,,,4810,S,COTTAGE GROVE,AVE,60615,1182401.23180614,1873292.70541269,4,2,38,41.80753139526406,-87.6065225690119,"{'latitude': '41.807531395264', 'longitude': '-87.606522569012'}",1,21192,5,165,10
Vacant/Abandoned Building,18-03030508,2018-10-29T00:00:00.000,,,,,,,6140,S,CAMPBELL,AVE,60629,1160757.10232872,1863865.91320673,16,8,66,41.78213789282855,-87.68616746926352,"{'latitude': '41.782137892829', 'longitude': '-87.686167469264'}",44,21867,64,111,2
Vacant/Abandoned Building,18-03034886,2018-10-29T00:00:00.000,,,,,,,8232,S,SAGINAW,AVE,60617,1195268.77588989,1850898.80427756,7,4,46,41.745772778957885,-87.56006749092825,"{'latitude': '41.745772778958', 'longitude': '-87.560067490928'}",43,21202,42,244,37
Vacant/Abandoned Building,18-03024947,2018-10-28T00:00:00.000,Front,Open,,Vacant,False,False,2800,E,76TH,PL,60649,1196014.47139585,1854810.42110515,7,4,43,41.756488129273286,-87.55720588358143,"{'latitude': '41.756488129273', 'longitude': '-87.557205883581'}",43,22538,39,421,37
Vacant/Abandoned Building,18-03026143,2018-10-28T00:00:00.000,Front,Open,FRONT,Vacant,False,True,5435,S,DAMEN,AVE,60609,1163951.18209379,1868504.5715814,16,9,61,41.79480040006168,-87.67432671420538,"{'latitude': '41.794800400062', 'longitude': '-87.674326714205'}",19,14924,59,767,2
Vacant/Abandoned Building,18-03025344,2018-10-28T00:00:00.000,Front,Open,FRONT WINDOW BROKEN,Vacant,False,True,1937,W,71ST,ST,60636,1164558.12397455,1857583.66016883,17,7,67,41.764819200543265,-87.67240885768618,"{'latitude': '41.764819200543', 'longitude': '-87.672408857686'}",17,22257,65,283,31
Vacant/Abandoned Building,18-03026082,2018-10-28T00:00:00.000,Rear,Open,REAR WINDOW,Vacant,False,True,5532,S,PERRY,AVE,60621,1176644.89001844,1868224.2302026,3,2,40,41.79375465887993,-87.62778762108353,"{'latitude': '41.79375465888', 'longitude': '-87.627787621084'}",12,21559,7,164,9
Vacant/Abandoned Building,18-03025898,2018-10-28T00:00:00.000,Front,Open,REAR,Occupied,False,True,7916,S,MANISTEE,AVE,60617,1195885.12007641,1853010.35746805,7,4,46,41.751551822176815,-87.55773939096763,"{'latitude': '41.751551822177', 'longitude': '-87.557739390968'}",43,21202,42,244,37
Vacant/Abandoned Building,18-03023190,2018-10-27T00:00:00.000,Front,Open,FRONT,Vacant,False,True,2323,W,WARREN,BLVD,60612,1160921.15666798,1900298.22171001,27,12,28,41.88210886784532,-87.68455721613913,"{'latitude': '41.882108867845', 'longitude': '-87.684557216139'}",48,21184,29,37,46
Vacant/Abandoned Building,18-03022571,2018-10-27T00:00:00.000,Front,Open,OPEN,Vacant,False,False,1036,N,MONTICELLO,AVE,60651,1151855.93050216,1906663.99288601,27,11,23,41.89976042333195,-87.71767713735552,"{'latitude': '41.899760423332', 'longitude': '-87.717677137356'}",41,4299,24,456,46
Vacant/Abandoned Building,18-03012077,2018-10-26T00:00:00.000,Rear,Boarded,REAR,Vacant,False,True,9239,S,HARPER,AVE,60619,1188061.03312289,1844023.30719491,8,4,48,41.72708042690636,-87.58669619870983,"{'latitude': '41.727080426906', 'longitude': '-87.58669619871'}",9,21546,44,491,35
Vacant/Abandoned Building,18-03012513,2018-10-26T00:00:00.000,Front,Open,DOORS/WINDOWS,Occupied,False,True,7456,S,PAXTON,AVE,60649,1192171.07862798,1855954.98738051,7,3,43,41.75972319669109,-87.57125374162472,"{'latitude': '41.759723196691', 'longitude': '-87.571253741625'}",32,22538,39,418,37
Vacant/Abandoned Building,18-03018859,2018-10-26T00:00:00.000,,,,,,,4119,W,ARTHINGTON,ST,60624,1148977.15990057,1895793.50359093,24,11,26,41.869986805124974,-87.72853236599579,"{'latitude': '41.869986805125', 'longitude': '-87.728532365996'}",36,21572,27,703,14
Vacant/Abandoned Building,18-03011429,2018-10-26T00:00:00.000,Front,Open,,Vacant,False,True,3055,N,AUSTIN,AVE,60634,1135856.17350974,1919775.15996731,30,25,19,41.93603904510888,-87.77613231211654,"{'latitude': '41.936039045109', 'longitude': '-87.776132312117'}",27,22254,19,81,21
Vacant/Abandoned Building,18-03015500,2018-10-26T00:00:00.000,Front,Open,FRONT DOOR,Vacant,True,True,6631,S,MAPLEWOOD,AVE,60629,1160515.31542296,1860596.38211183,16,8,66,41.77317083191392,-87.68714400414584,"{'latitude': '41.773170831914', 'longitude': '-87.687144004146'}",44,21867,64,382,31
Vacant/Abandoned Building,18-03019224,2018-10-26T00:00:00.000,Front,Open,"FRONT,SIDE,AND BACK",Vacant,False,False,6650,S,WOOD,ST,60636,1165477.0459183,1860918.73250064,15,7,67,41.77395166112944,-87.66894631488675,"{'latitude': '41.773951661129', 'longitude': '-87.668946314887'}",44,22257,65,281,3
Vacant/Abandoned Building,18-03012870,2018-10-26T00:00:00.000,,,,,,,8019,S,BURNHAM,AVE,60617,1196230.82170728,1852337.11702105,7,4,46,41.74969584124531,-87.5564948611809,"{'latitude': '41.749695841245', 'longitude': '-87.556494861181'}",43,21202,42,244,37
Vacant/Abandoned Building,18-03013026,2018-10-26T00:00:00.000,Rear,Open,,Vacant,False,True,6107,S,MORGAN,ST,60621,1170691.1308323,1864324.60607533,16,7,68,41.78318565772006,-87.64973327183938,"{'latitude': '41.78318565772', 'longitude': '-87.649733271839'}",19,21559,66,434,2
Vacant/Abandoned Building,18-03017519,2018-10-26T00:00:00.000,Front,Open,,Vacant,False,False,7600,S,MARQUETTE,AVE,60649,1195644.27013324,1855093.89772524,7,4,43,41.75727516673685,-87.5585532140489,"{'latitude': '41.757275166737', 'longitude': '-87.558553214049'}",43,22538,39,245,37
Vacant/Abandoned Building,18-03012072,2018-10-26T00:00:00.000,Rear,Open,BACK,Vacant,False,True,8440,S,ESCANABA,AVE,60617,1196952.20003234,1849565.29009641,10,4,46,41.742071835231606,-87.55394348627266,"{'latitude': '41.742071835232', 'longitude': '-87.553943486273'}",47,21202,42,226,47
Vacant/Abandoned Building,18-03012115,2018-10-26T00:00:00.000,Front,Open,WINDOWS,Vacant,False,False,6335,S,HERMITAGE,AVE,60636,1165758.4905709,1862675.14317973,15,7,67,41.77876550945966,-87.66786476804428,"{'latitude': '41.77876550946', 'longitude': '-87.667864768044'}",44,22257,65,280,3
Vacant/Abandoned Building,18-03004844,2018-10-25T00:00:00.000,Front,Open,,Vacant,False,False,7955,S,COLES,AVE,60617,1198205.39546725,1852731.81991775,7,4,46,41.750729784687074,-87.54924618133194,"{'latitude': '41.750729784687', 'longitude': '-87.549246181332'}",43,21202,42,505,37
Vacant/Abandoned Building,18-03003923,2018-10-25T00:00:00.000,Garage,Open,VACANT,Vacant,False,True,4700,W,MAYPOLE,AVE,60644,1145009.64858028,1901048.10906881,28,11,25,41.88448186406106,-87.74296575833974,"{'latitude': '41.884481864061', 'longitude': '-87.74296575834'}",11,22216,26,696,23
Vacant/Abandoned Building,18-03004225,2018-10-25T00:00:00.000,Front,Boarded,,Vacant,False,False,5536,W,NORTH,AVE,60639,1139083.0499857,1910085.47112342,37,25,25,41.909391310449216,-87.7645092891363,"{'latitude': '41.909391310449', 'longitude': '-87.764509289136'}",4,22615,26,596,45
Vacant/Abandoned Building,18-03003797,2018-10-25T00:00:00.000,,,,,,,9649,S,LEAVITT,ST,60643,1163397.02727138,1840618.07031841,19,22,72,41.7182874503164,-87.67713878839713,"{'latitude': '41.718287450316', 'longitude': '-87.677138788397'}",33,22212,71,629,42
Vacant/Abandoned Building,18-03010001,2018-10-25T00:00:00.000,Front,Open,FRONT,Vacant,False,True,508,N,MONTICELLO,AVE,60624,1151956.23602774,1903085.41003211,27,11,23,41.88993845882964,-87.71740307148036,"{'latitude': '41.88993845883', 'longitude': '-87.71740307148'}",41,21572,24,584,46
Vacant/Abandoned Building,18-03002156,2018-10-25T00:00:00.000,Front,Open,BROKEN WINDOW,Vacant,False,False,2400,W,59TH,ST,60629,1161382.3725144,1865470.70483295,16,8,63,41.78652872112101,-87.68383060500993,"{'latitude': '41.786528721121', 'longitude': '-87.68383060501'}",19,22257,61,111,2
Vacant/Abandoned Building,18-03004040,2018-10-25T00:00:00.000,Front,Open,,Vacant,False,False,1541,N,LOTUS,AVE,60651,1139729.55668629,1909713.73120471,37,25,25,41.908359423652946,-87.76214336712371,"{'latitude': '41.908359423653', 'longitude': '-87.762143367124'}",4,4299,26,599,45
Vacant/Abandoned Building,18-03004228,2018-10-25T00:00:00.000,Front,Open,,Vacant,False,False,5534,W,NORTH,AVE,60639,1139162.71987315,1910087.11241102,37,25,25,41.90939436414268,-87.76421657266636,"{'latitude': '41.909394364143', 'longitude': '-87.764216572666'}",4,22615,26,596,45
Vacant/Abandoned Building,18-03004041,2018-10-25T00:00:00.000,Front,Open,,Vacant,False,False,1455,N,LOTUS,AVE,60651,1139746.55668629,1909147.93120471,37,25,25,41.9068064921697,-87.762094758435,"{'latitude': '41.90680649217', 'longitude': '-87.762094758435'}",4,4299,26,599,45
Vacant/Abandoned Building,18-03006287,2018-10-25T00:00:00.000,Front,Open,BASEMENT ENTRANCE IS OPEN,Vacant,False,True,67,E,37TH,PL,60653,1177534.68898086,1880157.61321947,3,2,35,41.82648083652437,-87.62416371927137,"{'latitude': '41.826480836524', 'longitude': '-87.624163719271'}",12,4301,1,446,9
Vacant/Abandoned Building,18-03004036,2018-10-25T00:00:00.000,Front,Open,,Vacant,False,False,1448,N,LUNA,AVE,60651,1139072.20987743,1909086.25341531,37,25,25,41.90664953745518,-87.76457345091183,"{'latitude': '41.906649537455', 'longitude': '-87.764573450912'}",4,4299,26,599,45
Vacant/Abandoned Building,18-03008273,2018-10-25T00:00:00.000,Front,Boarded,,Vacant,False,False,8830,S,WABASH,AVE,60619,1178255.29147898,1846460.48430635,9,6,44,41.733996131384714,-87.622541895911,"{'latitude': '41.733996131385', 'longitude': '-87.622541895911'}",31,21546,40,428,43
Vacant/Abandoned Building,18-03003984,2018-10-25T00:00:00.000,Front,Open,,Vacant,False,False,1420,N,LUNA,AVE,60651,1139078.20987743,1908899.95341531,37,25,25,41.90613819915115,-87.76455594794704,"{'latitude': '41.906138199151', 'longitude': '-87.764555947947'}",4,4299,26,599,45
Vacant/Abandoned Building,18-03003940,2018-10-25T00:00:00.000,Front,Open,,Vacant,False,False,1412,N,LUNA,AVE,60651,1139079.90987743,1908846.75341531,37,25,25,41.90599218114763,-87.7645509989245,"{'latitude': '41.905992181148', 'longitude': '-87.764550998924'}",4,4299,26,599,45
Vacant/Abandoned Building,18-03009230,2018-10-25T00:00:00.000,Rear,Open,"BACK, LOTS OF BUSHES HARD TO TELL IF OTHER ENTRY POINTS",Vacant,False,False,7122,S,CHAMPLAIN,AVE,60619,1181796.49000814,1857937.19002696,6,3,69,41.76540847666972,-87.60921488750638,"{'latitude': '41.76540847667', 'longitude': '-87.609214887506'}",31,21546,67,515,32
Vacant/Abandoned Building,18-03004630,2018-10-25T00:00:00.000,Rear,Open,,Vacant,False,False,8112,S,ELIZABETH,ST,60620,1169401.75422924,1850988.80128594,21,6,71,41.74661853280704,-87.6548462125047,"{'latitude': '41.746618532807', 'longitude': '-87.654846212505'}",18,21554,70,575,13
Vacant/Abandoned Building,18-03004229,2018-10-25T00:00:00.000,Front,Boarded,,Vacant,False,False,5525,W,NORTH,AVE,60639,1139193.71987315,1910087.81241102,37,25,25,41.90939572054508,-87.76410267354497,"{'latitude': '41.909395720545', 'longitude': '-87.764102673545'}",4,22615,26,596,45
Vacant/Abandoned Building,18-03003941,2018-10-25T00:00:00.000,Front,Open,,Vacant,False,False,1418,N,LUNA,AVE,60651,1139078.60987743,1908886.65341531,37,25,25,41.906101695105505,-87.7645548025253,"{'latitude': '41.906101695106', 'longitude': '-87.764554802525'}",4,4299,26,599,45
Vacant/Abandoned Building,18-03009450,2018-10-25T00:00:00.000,Front,Open,,Vacant,False,False,6610,S,EVANS,AVE,60637,1182355.7299674,1861347.86911215,20,3,42,41.774754775751,-87.60705955447865,"{'latitude': '41.774754775751', 'longitude': '-87.607059554479'}",53,22260,9,332,4
Vacant/Abandoned Building,18-03004121,2018-10-25T00:00:00.000,Front,Open,,Vacant,False,False,1538,N,CENTRAL,AVE,60651,1138734.31678379,1909671.50022662,29,25,25,41.908261664844574,-87.7658004628786,"{'latitude': '41.908261664845', 'longitude': '-87.765800462879'}",4,4299,26,599,45
Vacant/Abandoned Building,18-03007329,2018-10-25T00:00:00.000,Front,Open,ALL WINDOWS AND DOORS,Vacant,False,True,6130,S,LAFLIN,ST,60636,1167385.41241522,1864082.83009681,16,7,67,41.78259367393316,-87.6618600431145,"{'latitude': '41.782593673933', 'longitude': '-87.661860043114'}",44,22257,65,277,2
Vacant/Abandoned Building,18-03004081,2018-10-25T00:00:00.000,Front,Open,,Vacant,False,False,1408,N,LOTUS,AVE,60651,1139755.87998456,1908835.09769956,37,25,25,41.90594787019056,-87.76206816277474,"{'latitude': '41.905947870191', 'longitude': '-87.762068162775'}",4,4299,26,599,45
Vacant/Abandoned Building,18-03007072,2018-10-25T00:00:00.000,Front,Open,,Vacant,False,False,2906,E,77TH,ST,60649,1197065.78958565,1855071.76937207,7,4,43,41.757179195954855,-87.55334440894325,"{'latitude': '41.757179195955', 'longitude': '-87.553344408943'}",43,22538,39,421,37
Vacant/Abandoned Building,18-03001727,2018-10-25T00:00:00.000,Front,Open,,Vacant,False,False,2657,W,BELDEN,AVE,60647,1158095.05281309,1915170.71009233,1,14,22,41.92297838665223,-87.69452800811385,"{'latitude': '41.922978386652', 'longitude': '-87.694528008114'}",24,22535,23,294,41
Vacant/Abandoned Building,18-03004080,2018-10-25T00:00:00.000,Front,Open,,Vacant,False,False,1431,N,LOTUS,AVE,60651,1139751.37998456,1908988.19769956,37,25,25,41.906368076686654,-87.76208094786185,"{'latitude': '41.906368076687', 'longitude': '-87.762080947862'}",4,4299,26,599,45
Vacant/Abandoned Building,18-03009357,2018-10-25T00:00:00.000,Front,Open,FRONT/REAR,Vacant,False,True,6219,S,MAY,ST,60621,1169717.26163072,1863555.48762871,16,7,68,41.7810962958538,-87.65332609154133,"{'latitude': '41.781096295854', 'longitude': '-87.653326091541'}",19,21559,66,434,2
Vacant/Abandoned Building,18-03005001,2018-10-25T00:00:00.000,Front,Boarded,,Vacant,False,False,6056,S,WOLCOTT,AVE,60636,1164726.02310997,1864503.90917953,15,7,67,41.78380574376723,-87.67159828749885,"{'latitude': '41.783805743767', 'longitude': '-87.671598287499'}",44,22257,65,275,3
Vacant/Abandoned Building,18-03003987,2018-10-25T00:00:00.000,Front,Open,,Vacant,False,False,1431,N,LUNA,AVE,60651,1139075.80987743,1908973.15341531,37,25,25,41.90633911224288,-87.764562981256,"{'latitude': '41.906339112243', 'longitude': '-87.764562981256'}",4,4299,26,599,45
Vacant/Abandoned Building,18-02998117,2018-10-24T00:00:00.000,Front,Open,ALL DOORS AND WINDOWS,Vacant,True,True,4121,W,ARTHINGTON,ST,60624,1148954.95990057,1895793.10359093,24,11,26,41.8699861366648,-87.7286138799606,"{'latitude': '41.869986136665', 'longitude': '-87.728613879961'}",36,21572,27,703,14
Vacant/Abandoned Building,18-02995193,2018-10-24T00:00:00.000,Rear,Open,,Vacant,False,True,5235,S,INDIANA,AVE,60615,1178494.22387083,1870163.80009955,3,2,40,41.79903517044338,-87.62094735330975,"{'latitude': '41.799035170443', 'longitude': '-87.62094735331'}",12,21192,7,218,9
Vacant/Abandoned Building,18-02997583,2018-10-24T00:00:00.000,Front,Open,,Vacant,False,False,1411,N,LUNA,AVE,60651,1139080.10987743,1908840.05341531,37,25,25,41.90597379191847,-87.7645504274336,"{'latitude': '41.905973791918', 'longitude': '-87.764550427434'}",4,4299,26,599,45
Vacant/Abandoned Building,18-02995554,2018-10-24T00:00:00.000,Front,Boarded,,Vacant,False,True,1235,W,GARFIELD,BLVD,60636,1168919.77999675,1868171.56001603,16,7,67,41.79378061290276,-87.65611652429936,"{'latitude': '41.793780612903', 'longitude': '-87.656116524299'}",19,22257,65,297,4
Vacant/Abandoned Building,18-02995721,2018-10-24T00:00:00.000,Rear,Open,REAR,Vacant,False,True,8204,S,MUSKEGON,AVE,60617,1196589.22177064,1851122.1770178,7,4,46,41.746353066983254,-87.55522182229039,"{'latitude': '41.746353066983', 'longitude': '-87.55522182229'}",43,21202,42,244,37
Vacant/Abandoned Building,18-02997411,2018-10-24T00:00:00.000,Front,Open,,Vacant,False,False,939,N,MASSASOIT,AVE,60651,1137854.01910446,1905685.69346713,29,15,25,41.897340063676374,-87.76913058120618,"{'latitude': '41.897340063676', 'longitude': '-87.769130581206'}",52,4299,26,671,7
Vacant/Abandoned Building,18-02997608,2018-10-24T00:00:00.000,,,,,,,7043,S,JUSTINE,ST,60636,1167222.34407634,1858018.57316862,17,7,67,41.76595606888937,-87.66263129469851,"{'latitude': '41.765956068889', 'longitude': '-87.662631294699'}",17,22257,65,284,31
Vacant/Abandoned Building,18-02997007,2018-10-24T00:00:00.000,Front,Open,,Vacant,False,False,5660,W,GRAND,AVE,60639,1138231.73438728,1913609.84817714,36,25,19,41.91907805733086,-87.76755128666609,"{'latitude': '41.919078057331', 'longitude': '-87.767551286666'}",52,22615,19,57,44
Vacant/Abandoned Building,18-02997288,2018-10-24T00:00:00.000,Front,Open,,Vacant,False,False,1230,N,WALLER,AVE,60651,1138121.56413312,1907624.78356865,29,25,25,41.90265633218038,-87.76810098383801,"{'latitude': '41.90265633218', 'longitude': '-87.768100983838'}",52,4299,26,565,7
Vacant/Abandoned Building,18-02990641,2018-10-24T00:00:00.000,Front,Open,FRONT AND REAR DOORS WITH BROKEN WINDOWS,Vacant,True,False,5621,S,RACINE,AVE,60636,1169279.00229372,1867510.68359676,16,7,68,41.7919593192459,-87.65481840818858,"{'latitude': '41.791959319246', 'longitude': '-87.654818408189'}",19,22257,66,297,2
Vacant/Abandoned Building,18-02997284,2018-10-24T00:00:00.000,Front,Open,,Vacant,False,False,1438,N,WALLER,AVE,60651,1138076.72849511,1908996.16523094,29,25,25,41.90642037907677,-87.7682324913985,"{'latitude': '41.906420379077', 'longitude': '-87.768232491398'}",52,4299,26,565,7
Vacant/Abandoned Building,18-02997172,2018-10-24T00:00:00.000,Front,Open,,Vacant,False,False,1724,N,AUSTIN,AVE,60639,1136141.62091017,1910842.6592242,29,25,25,41.91152214528623,-87.77529688391617,"{'latitude': '41.911522145286', 'longitude': '-87.775296883916'}",52,22615,26,597,7
Vacant/Abandoned Building,18-02999448,2018-10-24T00:00:00.000,,,,,,,2104,W,21ST,PL,60608,1162673.89900121,1889724.81421476,25,12,31,41.85305792335206,-87.67841736201505,"{'latitude': '41.853057923352', 'longitude': '-87.678417362015'}",8,14920,33,4,26
Vacant/Abandoned Building,18-02997104,2018-10-24T00:00:00.000,Front,Open,,Vacant,False,False,2659,N,MASON,AVE,60639,1136273.86881356,1917062.9034661,30,25,19,41.92858885484878,-87.7746621712765,"{'latitude': '41.928588854849', 'longitude': '-87.774662171276'}",27,22615,19,58,21
Vacant/Abandoned Building,18-02997045,2018-10-24T00:00:00.000,Front,Open,,Vacant,False,False,5742,W,GRAND,AVE,60639,1137666.82590184,1913745.04619059,36,25,19,41.91945926435965,-87.76962359308462,"{'latitude': '41.91945926436', 'longitude': '-87.769623593085'}",4,22615,19,57,44
